duration,packets,bytes,cpacket_ronnections,ate,byte_rate,protocol,src_ip,label
14,38081,4856430,398,6753,243890,TCP,10.168.212.213,DDoS
24,2725,257272,110,388,29247,TCP,47.85.17.156,BruteForce
21,3404,49438,137,971,4580,TCP,223.107.100.126,PortScan
150,2171,407320,41,226,39699,TCP,61.21.62.27,BruteForce
26,3062,27366,342,787,7164,TCP,185.111.201.21,PortScan
241,476,48022,10,100,2025,TCP,27.252.244.48,Normal
189,9363,147052,189,1781,15143,TCP,115.37.63.81,BruteForce
46,1891,8234,152,815,5710,TCP,120.129.77.196,PortScan
185,3668,196322,48,1473,16045,TCP,158.53.217.150,BruteForce
17,49730,750858,607,5159,473550,UDP,5.71.57.201,DDoS
34,3375,438276,36,1404,24354,TCP,126.233.170.11,BruteForce
43,4869,38200,384,347,2333,TCP,210.78.107.244,PortScan
145,6978,419531,40,541,30937,TCP,83.213.139.241,BruteForce
98,6842,151887,85,1388,40299,TCP,10.180.12.27,BruteForce
28,2628,35037,255,841,4597,TCP,240.174.76.7,PortScan
196,405,38593,2,54,3059,UDP,128.163.14.55,Normal
137,8088,386873,200,1178,34538,TCP,235.216.89.211,BruteForce
18,20321,3316366,707,8954,818912,TCP,190.176.141.211,DDoS
6,30712,4334446,703,9484,885895,TCP,14.16.85.169,DDoS
18,5060,1742799,332,6539,704177,TCP,60.32.42.32,DDoS
51,3350,27780,230,543,6464,TCP,229.231.99.75,PortScan
15,27686,786680,133,9402,383664,TCP,18.151.199.126,DDoS
20,24214,1982507,613,6282,879733,TCP,25.42.253.41,DDoS
3,15841,4958444,150,6107,298483,TCP,11.175.138.216,DDoS
150,271,24473,3,23,3429,UDP,20.110.4.115,Normal
9,47306,1075844,599,3134,113501,TCP,40.189.221.36,DDoS
40,3910,6231,479,239,3403,TCP,1.236.6.4,PortScan
36,8732,419337,198,242,31537,TCP,252.178.93.183,BruteForce
19,2209,34235,240,856,7707,TCP,100.142.121.18,PortScan
119,9673,247390,64,1949,35519,TCP,128.181.4.155,BruteForce
5,49122,1360377,432,9905,319884,TCP,219.131.153.232,DDoS
20,29725,542908,459,9067,376021,UDP,148.47.188.186,DDoS
17,20194,1373635,933,4415,985557,UDP,237.147.154.23,DDoS
42,1622,80928,137,1425,17508,TCP,79.216.80.140,BruteForce
15,33570,2882042,594,8384,966099,UDP,162.230.127.218,DDoS
31,3513,28628,450,855,7512,TCP,187.54.219.218,PortScan
20,48067,2503639,849,4976,508283,UDP,117.203.34.45,DDoS
4,38526,2119925,977,6765,710189,TCP,123.78.68.33,DDoS
18,15762,1667612,606,5201,624809,UDP,144.19.174.254,DDoS
41,4981,363501,135,1426,15531,TCP,93.243.226.23,BruteForce
23,2895,47156,202,520,5407,TCP,229.65.144.39,PortScan
46,2062,25638,92,826,8764,TCP,208.111.35.13,PortScan
32,1824,29025,333,818,5871,TCP,127.217.196.146,PortScan
29,4068,33854,414,539,3583,TCP,139.175.194.96,PortScan
111,5887,378591,43,964,31239,TCP,180.35.106.195,BruteForce
24,3931,48070,354,972,6138,TCP,82.150.197.238,PortScan
14,15610,2298649,727,6090,977310,UDP,2.114.188.64,DDoS
26,4300,45935,258,882,5715,TCP,203.220.250.182,PortScan
49,2413,46402,403,843,2410,TCP,27.121.223.232,PortScan
8,1045,12111,474,607,8961,TCP,169.215.241.58,PortScan
6,20352,3986222,192,6703,659986,UDP,64.21.164.233,DDoS
37,2283,48770,431,804,8026,TCP,167.71.76.26,PortScan
9,49520,4968008,106,2858,320671,TCP,18.54.63.149,DDoS
44,1461,24759,70,710,7653,TCP,85.237.109.221,PortScan
260,408,1655,1,26,696,HTTP,242.14.117.197,Normal
30,9379,228563,79,1984,10587,TCP,8.68.98.126,BruteForce
49,2975,32882,451,958,2439,TCP,1.8.245.130,PortScan
89,4858,282753,104,1036,14803,TCP,207.85.145.241,BruteForce
41,2771,35963,71,463,7854,TCP,20.180.127.46,PortScan
128,6608,52241,166,804,15944,TCP,16.236.88.131,BruteForce
52,4065,18330,490,268,8088,TCP,44.240.252.99,PortScan
94,107,16999,4,78,3530,UDP,2.253.137.173,Normal
9,33478,2553982,518,8348,739449,UDP,49.165.144.39,DDoS
1,38417,4264301,950,8267,872281,TCP,31.17.27.182,DDoS
15,8239,3911205,534,1503,997462,TCP,89.84.9.90,DDoS
162,6233,52512,83,595,48654,TCP,234.216.204.180,BruteForce
198,3903,73410,32,604,10804,TCP,148.155.178.127,BruteForce
66,400,40066,5,33,4781,HTTP,133.133.171.141,Normal
5,47787,2916684,293,7812,500563,TCP,36.164.194.146,DDoS
288,101,13200,8,66,1563,TCP,136.227.175.19,Normal
139,1112,281291,43,1170,20037,TCP,78.37.53.22,BruteForce
10,531,21080,255,538,4150,TCP,119.136.148.74,PortScan
45,4021,34891,71,215,2670,TCP,192.131.91.200,PortScan
12,24375,3345045,448,2851,971063,UDP,194.189.28.53,DDoS
216,208,5627,1,36,2959,TCP,72.179.27.142,Normal
278,101,17232,6,20,4532,HTTP,192.150.252.225,Normal
17,13299,4968922,727,2416,173338,TCP,244.216.133.131,DDoS
54,619,48705,140,521,4445,TCP,54.97.215.198,PortScan
37,2447,145746,138,146,42095,TCP,71.196.215.69,BruteForce
78,73,30128,3,37,4252,UDP,210.156.250.64,Normal
3,47500,4182090,227,3912,489723,UDP,83.28.19.121,DDoS
161,332,44881,8,30,3448,UDP,204.134.187.157,Normal
19,40234,984067,900,7954,102678,TCP,186.45.150.32,DDoS
165,122,29699,6,54,433,HTTP,191.208.168.218,Normal
119,372,30397,3,36,3009,TCP,68.217.216.73,Normal
201,425,26926,8,66,4704,TCP,21.210.28.209,Normal
139,406,46855,5,52,3224,TCP,98.75.122.45,Normal
16,9284,580806,772,7235,461617,UDP,191.13.183.229,DDoS
20,46601,4530544,822,6429,186141,TCP,8.23.131.140,DDoS
140,477,38906,4,31,631,UDP,254.114.188.86,Normal
8,35478,3530926,982,9143,448062,UDP,37.238.243.232,DDoS
143,288,30126,3,21,1574,HTTP,49.194.254.216,Normal
48,1667,49470,380,753,9022,TCP,192.70.205.101,PortScan
67,347,43330,3,98,4668,UDP,128.84.228.11,Normal
6,16167,2031354,541,4740,765526,UDP,78.180.175.58,DDoS
39,2602,45798,283,797,8170,TCP,209.220.38.154,PortScan
114,6907,412542,146,1960,18954,TCP,94.211.100.162,BruteForce
198,4091,292408,52,1774,21969,TCP,143.179.144.116,BruteForce
129,5773,465586,24,1624,28202,TCP,25.255.179.107,BruteForce
198,4664,270971,158,1719,23054,TCP,228.172.164.179,BruteForce
100,4191,91681,100,942,48228,TCP,133.17.244.22,BruteForce
164,9925,462459,111,1900,38689,TCP,53.104.101.177,BruteForce
123,2522,172220,70,766,24650,TCP,225.22.251.201,BruteForce
150,466,13092,1,50,3701,UDP,205.81.59.150,Normal
18,29189,3270698,345,5010,789684,UDP,84.190.215.180,DDoS
53,3019,39091,283,454,9748,TCP,64.215.161.187,PortScan
176,197,14913,10,85,1681,TCP,103.134.50.38,Normal
54,508,7270,348,279,1578,TCP,199.209.39.45,PortScan
162,120,41780,7,81,330,HTTP,105.107.151.34,Normal
88,66,46322,9,26,2329,UDP,97.144.52.69,Normal
106,108,28617,10,52,479,TCP,163.123.108.27,Normal
28,3003,433867,35,427,14621,TCP,163.125.243.31,BruteForce
81,8267,119322,183,582,48906,TCP,118.139.188.46,BruteForce
139,309,46254,9,63,1287,UDP,232.99.154.232,Normal
197,2517,230609,83,418,45414,TCP,241.245.242.148,BruteForce
86,5754,180291,40,1963,19415,TCP,18.213.126.212,BruteForce
197,119,21548,7,75,386,TCP,177.136.94.77,Normal
177,2807,204252,164,1501,41466,TCP,44.210.100.42,BruteForce
186,4107,270007,193,1324,36106,TCP,173.240.171.97,BruteForce
3,30910,532290,179,6684,987191,TCP,248.59.192.69,DDoS
195,6049,134548,157,1403,25246,TCP,235.202.45.101,BruteForce
5,27803,1109879,553,8710,982932,UDP,139.72.199.183,DDoS
119,9184,135498,39,1409,29230,TCP,246.254.192.36,BruteForce
78,211,23752,1,77,1068,TCP,189.83.128.234,Normal
20,3184,25528,151,873,5949,TCP,247.115.189.195,PortScan
136,343,43968,7,75,3142,HTTP,58.194.27.80,Normal
78,1015,404803,55,1535,37121,TCP,70.228.194.147,BruteForce
4,15825,1215001,999,9302,221636,TCP,204.184.175.111,DDoS
52,279,49728,3,99,1620,HTTP,253.149.92.26,Normal
98,404,22741,3,36,1163,UDP,247.90.180.200,Normal
15,15676,4374781,854,8448,890293,TCP,64.114.115.154,DDoS
20,22709,706260,959,7841,149164,TCP,171.97.104.235,DDoS
41,3083,21648,444,832,9352,TCP,131.134.77.33,PortScan
32,3708,24858,55,307,3517,TCP,1.237.30.128,PortScan
256,134,43244,2,62,2989,UDP,40.96.140.109,Normal
8,15479,3908597,140,4481,146642,UDP,17.100.228.140,DDoS
54,530,44309,338,540,5623,TCP,167.70.141.137,PortScan
36,2921,14478,123,266,3877,TCP,113.179.57.239,PortScan
257,175,43783,1,85,351,HTTP,61.219.6.151,Normal
70,2158,217176,157,1876,46635,TCP,133.48.12.171,BruteForce
29,1746,40251,403,880,4942,TCP,243.96.199.87,PortScan
290,155,44872,7,14,4062,HTTP,199.57.155.23,Normal
54,3537,59751,55,1817,35883,TCP,12.69.57.228,BruteForce
19,24946,1297742,215,1182,379176,UDP,77.52.184.11,DDoS
17,33966,4170510,462,9726,935482,TCP,166.76.165.27,DDoS
213,475,42159,9,84,1500,TCP,245.105.143.177,Normal
38,2268,42918,342,669,1579,TCP,196.68.240.218,PortScan
6,47769,3497578,939,7084,929512,TCP,125.140.197.4,DDoS
41,4067,32663,372,645,9250,TCP,237.32.79.184,PortScan
29,3822,21994,73,729,1982,TCP,44.214.243.205,PortScan
85,134,34326,2,95,1076,TCP,113.204.65.152,Normal
13,1204,14027,463,585,6756,TCP,231.156.227.43,PortScan
138,9491,265814,199,550,42839,TCP,100.42.38.16,BruteForce
3,38942,2382562,663,7776,829851,UDP,9.39.186.137,DDoS
33,2523,47521,163,851,6336,TCP,114.228.4.85,PortScan
184,7941,340405,189,154,48179,TCP,206.168.151.71,BruteForce
3,48169,1996919,248,6719,801731,TCP,20.157.128.47,DDoS
34,7354,418440,25,478,25747,TCP,119.71.199.246,BruteForce
39,9560,476829,115,1849,27757,TCP,232.139.189.18,BruteForce
132,6996,112412,119,1271,26976,TCP,78.202.60.239,BruteForce
24,5317,293547,35,470,43597,TCP,145.99.41.248,BruteForce
177,52,24371,7,51,3646,TCP,211.49.245.50,Normal
146,8797,271942,124,1317,39465,TCP,67.122.187.220,BruteForce
60,1306,26336,438,762,5152,TCP,99.211.203.103,PortScan
30,1640,6246,121,866,3070,TCP,45.188.15.205,PortScan
1,8820,883490,188,2928,224136,UDP,234.90.69.118,DDoS
55,4952,30380,93,392,3456,TCP,184.239.84.21,PortScan
17,44503,3200576,946,2780,810530,TCP,205.50.232.1,DDoS
22,2068,42302,67,465,9871,TCP,85.252.116.206,PortScan
15,16270,3799540,994,4163,181453,TCP,144.146.48.223,DDoS
207,262,35320,3,87,1286,TCP,176.208.58.151,Normal
211,337,2313,1,81,3609,HTTP,89.101.173.6,Normal
40,2252,32956,253,985,8636,TCP,103.18.51.98,PortScan
1,13391,3504424,172,7656,722924,TCP,185.162.74.192,DDoS
16,45420,1011934,138,7826,757247,TCP,228.19.156.134,DDoS
19,1901,42587,240,508,1373,TCP,164.26.127.78,PortScan
53,4201,28648,156,934,1788,TCP,104.173.100.212,PortScan
194,5923,278620,191,1599,11636,TCP,94.14.186.90,BruteForce
156,385,14940,9,78,866,HTTP,231.130.165.39,Normal
8,659,38879,279,874,1308,TCP,135.183.237.105,PortScan
13,26049,3865270,907,7803,641345,TCP,238.254.132.135,DDoS
297,473,12562,4,54,1192,UDP,73.78.202.76,Normal
36,4347,42109,365,901,6278,TCP,64.13.138.113,PortScan
152,334,31963,1,53,3871,UDP,165.131.37.179,Normal
39,2016,44296,464,489,8679,TCP,168.20.103.115,PortScan
31,4206,23090,346,714,3543,TCP,75.85.63.4,PortScan
198,1903,217094,184,1160,37932,TCP,69.164.249.12,BruteForce
200,203,7910,4,51,826,HTTP,28.13.249.130,Normal
27,3999,41313,236,202,8436,TCP,184.126.29.105,PortScan
148,8476,212781,135,1027,28276,TCP,165.88.231.217,BruteForce
49,3659,41040,205,980,3969,TCP,171.75.39.117,PortScan
11,3507,9404,171,945,7158,TCP,219.134.129.237,PortScan
9,2349,39519,69,728,7381,TCP,176.19.47.61,PortScan
7,26008,3880287,976,1711,190617,UDP,179.193.187.133,DDoS
2,6375,3555557,339,3439,776248,UDP,69.30.161.109,DDoS
140,3850,55576,38,676,42384,TCP,211.46.25.190,BruteForce
178,157,11013,3,19,2952,TCP,225.242.206.161,Normal
177,21,12886,9,55,4872,UDP,105.65.108.46,Normal
64,184,25486,6,26,259,UDP,107.153.26.111,Normal
50,4948,18111,419,464,7496,TCP,230.16.23.149,PortScan
53,621,44159,311,816,1567,TCP,227.50.104.183,PortScan
89,127,24898,8,64,1128,HTTP,216.231.191.119,Normal
36,2460,21470,80,968,8619,TCP,195.62.19.62,PortScan
19,47278,1274263,737,6540,100936,TCP,99.246.227.76,DDoS
56,8916,394110,50,1608,25769,TCP,160.240.44.230,BruteForce
23,4627,8864,160,279,1781,TCP,105.21.82.229,PortScan
59,2805,46785,391,621,2996,TCP,58.127.47.193,PortScan
54,6660,452452,77,1568,40530,TCP,199.101.147.243,BruteForce
145,476,18668,3,86,640,HTTP,41.209.103.201,Normal
107,202,15774,7,30,2592,HTTP,205.128.254.228,Normal
13,44484,3445523,839,2343,411406,UDP,245.13.155.73,DDoS
262,258,9635,4,14,2454,TCP,9.72.28.47,Normal
2,23622,4369468,139,6349,557305,TCP,148.176.77.231,DDoS
4,14663,4652968,462,2726,501779,UDP,22.73.129.238,DDoS
27,1124,401189,111,488,47279,TCP,132.55.31.164,BruteForce
16,3672,21957,151,611,6230,TCP,174.171.196.117,PortScan
200,4298,379959,88,731,16919,TCP,68.29.126.92,BruteForce
49,5540,153546,50,135,24345,TCP,116.250.15.248,BruteForce
13,34188,3142858,768,5722,997300,UDP,177.99.75.254,DDoS
12,16671,859366,520,5963,693918,UDP,97.32.123.176,DDoS
213,97,26504,5,54,2671,HTTP,202.144.12.64,Normal
180,492,18104,5,48,481,HTTP,150.153.74.49,Normal
174,1002,396283,125,1507,34341,TCP,240.5.100.211,BruteForce
223,398,19940,9,41,1712,UDP,51.122.2.12,Normal
101,3653,317719,90,1760,15459,TCP,46.160.246.219,BruteForce
269,39,23681,10,81,615,HTTP,101.16.149.235,Normal
1,13908,3101328,688,9959,348604,TCP,95.6.61.105,DDoS
193,350,17542,2,12,3643,HTTP,12.146.90.169,Normal
161,5422,421116,57,592,40065,TCP,212.32.202.5,BruteForce
280,236,44333,4,96,425,TCP,217.142.106.5,Normal
136,6790,237869,69,1742,23324,TCP,107.212.9.147,BruteForce
109,6851,138348,87,1033,15171,TCP,205.35.17.181,BruteForce
63,480,28457,8,31,3465,UDP,140.19.244.70,Normal
12,20219,4834032,316,3918,929022,UDP,42.182.174.203,DDoS
208,406,40508,2,29,3652,TCP,120.249.203.230,Normal
21,4829,10194,267,882,9505,TCP,242.138.128.2,PortScan
13,3603,35180,97,278,8743,TCP,85.219.249.241,PortScan
19,4331,45432,383,412,3850,TCP,50.223.138.85,PortScan
102,430,48353,5,38,3130,HTTP,34.166.22.75,Normal
156,198,34598,5,73,3389,TCP,225.127.50.255,Normal
233,148,20091,7,86,4784,TCP,238.82.4.48,Normal
22,3758,10369,223,289,7203,TCP,190.22.136.177,PortScan
167,8568,333474,130,1366,15900,TCP,180.253.232.247,BruteForce
91,5505,459578,128,1096,15196,TCP,118.228.214.130,BruteForce
20,30505,2139785,343,5584,292374,UDP,107.232.242.10,DDoS
57,1182,33853,384,851,1935,TCP,113.246.250.174,PortScan
10,41781,2741350,672,8433,617137,UDP,163.91.22.92,DDoS
42,3915,35161,471,545,8826,TCP,55.149.79.252,PortScan
9,3826,38446,480,474,6381,TCP,154.166.8.94,PortScan
9,28085,748374,719,4523,174764,UDP,151.221.98.35,DDoS
174,130,40975,7,68,2101,TCP,70.238.245.179,Normal
39,1021,17347,76,714,5334,TCP,67.8.1.146,PortScan
12,21820,4647696,139,8095,910876,UDP,237.154.77.63,DDoS
99,1757,244584,123,391,20524,TCP,80.132.201.184,BruteForce
120,254,13262,5,45,2282,TCP,199.113.205.117,Normal
23,5770,454966,70,942,15769,TCP,214.14.228.3,BruteForce
90,6330,102525,173,1196,38567,TCP,132.17.97.112,BruteForce
102,4870,164215,27,1772,37672,TCP,38.232.221.249,BruteForce
20,1111,129529,192,1285,37398,TCP,40.73.88.39,BruteForce
4,6559,2651627,122,1686,175887,TCP,218.236.20.184,DDoS
299,164,25230,9,74,116,TCP,133.86.198.255,Normal
19,34810,4235072,913,1103,620611,UDP,89.203.109.218,DDoS
39,4808,43856,415,408,7888,TCP,229.94.28.60,PortScan
40,2503,399826,126,254,45246,TCP,187.85.39.155,BruteForce
41,1406,459546,113,744,16788,TCP,216.95.192.247,BruteForce
45,4264,235124,164,324,30678,TCP,126.204.70.162,BruteForce
17,13121,2830330,733,7531,152003,TCP,36.232.120.136,DDoS
13,32765,4581820,670,3260,932479,UDP,75.193.220.112,DDoS
140,7472,464509,172,1863,39251,TCP,108.177.253.79,BruteForce
1,8341,3477123,593,9326,947171,UDP,167.170.131.9,DDoS
134,3509,204168,104,1345,11746,TCP,177.123.119.79,BruteForce
208,301,23037,9,32,4427,UDP,121.142.236.135,Normal
59,3571,28770,50,261,1358,TCP,92.82.218.67,PortScan
126,5800,451783,120,460,27363,TCP,232.231.30.164,BruteForce
15,18213,3131568,732,4084,475519,UDP,123.48.197.72,DDoS
2,23127,2144688,422,1063,996453,TCP,120.228.189.190,DDoS
119,2655,269047,91,322,16202,TCP,233.198.105.19,BruteForce
38,5050,417824,95,136,14275,TCP,171.162.29.171,BruteForce
13,29915,1912230,686,8553,849400,UDP,129.23.2.168,DDoS
86,231,10991,9,27,196,UDP,120.228.45.74,Normal
14,22023,3548796,822,8766,985596,TCP,19.88.131.60,DDoS
110,8899,417268,134,842,29961,TCP,17.153.21.247,BruteForce
49,4017,41750,406,675,9988,TCP,252.107.79.3,PortScan
25,940,48991,141,758,2801,TCP,86.33.48.218,PortScan
5,38873,4616785,191,8977,921980,UDP,110.237.105.48,DDoS
195,5365,81174,112,779,28775,TCP,50.228.52.229,BruteForce
53,1480,9652,412,954,3094,TCP,81.135.182.242,PortScan
2,35416,4913031,828,1503,742292,TCP,122.218.155.124,DDoS
23,5659,387323,86,142,23197,TCP,158.185.33.89,BruteForce
207,318,34967,5,91,4883,UDP,100.234.159.18,Normal
30,806,47962,336,804,2999,TCP,209.30.25.144,PortScan
98,4428,84211,20,1185,44480,TCP,111.138.173.42,BruteForce
45,5847,136189,166,1336,14669,TCP,244.109.144.147,BruteForce
16,45353,3755422,527,9241,432833,UDP,155.182.26.143,DDoS
178,312,3494,7,25,3083,HTTP,139.156.204.192,Normal
12,22607,2141181,576,2629,256097,UDP,187.140.243.19,DDoS
53,4584,16361,499,878,1037,TCP,66.15.170.2,PortScan
9,19185,3965174,782,8312,653103,TCP,17.95.224.230,DDoS
56,7305,75131,37,1068,23039,TCP,170.9.135.155,BruteForce
17,18340,4671892,346,1100,589305,UDP,242.119.166.193,DDoS
6,28230,4270334,172,1719,598576,UDP,162.42.171.161,DDoS
15,40720,1670304,746,1578,496855,UDP,168.141.50.254,DDoS
162,8619,472556,166,880,19352,TCP,7.155.180.220,BruteForce
37,4774,32465,102,421,4191,TCP,229.156.191.136,PortScan
19,21560,3123624,255,5019,692919,UDP,244.122.151.102,DDoS
48,567,37813,467,768,3168,TCP,197.85.111.137,PortScan
175,3534,304461,63,1942,20933,TCP,104.192.89.81,BruteForce
232,226,32762,7,53,3568,UDP,158.232.93.248,Normal
50,851,21405,417,408,7167,TCP,117.141.203.132,PortScan
233,489,35025,2,48,3992,TCP,48.126.107.76,Normal
2,14219,4090012,605,4572,254939,UDP,161.29.4.38,DDoS
280,69,25598,9,22,1348,UDP,124.56.106.229,Normal
21,4562,46482,78,643,6389,TCP,225.229.251.100,PortScan
97,65,7113,2,22,3492,HTTP,108.12.19.63,Normal
13,4177,30601,458,731,3927,TCP,4.144.6.193,PortScan
101,8185,152436,174,1069,44195,TCP,69.219.255.219,BruteForce
26,2460,25603,52,755,2812,TCP,230.245.4.213,PortScan
4,36808,839487,958,6648,751202,UDP,128.168.133.19,DDoS
26,2571,39659,328,433,2255,TCP,78.179.147.152,PortScan
11,30208,2528728,690,2669,918334,UDP,115.170.36.255,DDoS
1,13958,3512182,832,1167,884170,UDP,5.24.36.168,DDoS
282,428,25289,8,22,2780,HTTP,24.111.132.207,Normal
192,381,25303,8,72,4550,UDP,251.251.72.147,Normal
53,1373,16210,196,213,6763,TCP,161.10.6.110,PortScan
53,448,21236,3,67,3487,HTTP,231.1.108.246,Normal
19,3969,38341,140,348,9871,TCP,197.187.63.101,PortScan
16,3423,10327,404,853,9696,TCP,249.141.124.39,PortScan
58,7938,328974,62,375,30632,TCP,64.7.128.252,BruteForce
136,433,38343,1,24,663,UDP,51.172.103.171,Normal
48,4588,16599,152,553,7086,TCP,219.12.217.35,PortScan
5,4190,18479,203,926,2590,TCP,17.10.206.151,PortScan
193,1453,440291,159,1577,47579,TCP,75.6.114.135,BruteForce
116,328,12439,9,94,1357,HTTP,11.200.53.101,Normal
174,8060,479365,95,1195,32131,TCP,154.10.255.32,BruteForce
14,48816,2286949,634,6507,876812,TCP,142.229.189.117,DDoS
15,4152,21423,303,697,9407,TCP,75.220.182.24,PortScan
129,7386,306856,29,1497,10640,TCP,225.207.23.158,BruteForce
79,94,49901,9,35,1857,HTTP,190.186.191.97,Normal
101,449,16266,10,72,4055,TCP,197.79.139.183,Normal
17,15198,2094262,262,5187,750161,TCP,125.67.65.193,DDoS
274,448,13146,9,49,2437,TCP,187.27.242.3,Normal
15,48724,3590170,590,2017,115476,TCP,1.251.219.246,DDoS
17,37280,3511464,104,3047,708836,UDP,60.97.218.75,DDoS
34,4250,13124,159,238,8217,TCP,139.136.241.57,PortScan
17,707,5969,129,630,3100,TCP,237.208.208.248,PortScan
83,122,23399,6,70,1372,HTTP,12.135.217.220,Normal
157,309,40903,10,31,3855,HTTP,187.38.121.216,Normal
8,19693,4848858,580,2051,549583,UDP,71.223.44.132,DDoS
15,14806,4482990,223,5670,910236,UDP,236.187.230.174,DDoS
4,41818,1177896,815,4146,878406,TCP,198.159.71.79,DDoS
200,261,22296,10,43,4394,TCP,193.188.130.146,Normal
11,8876,3941521,350,9773,549558,UDP,111.224.180.176,DDoS
26,3597,9105,124,331,4784,TCP,149.131.68.166,PortScan
38,1359,67847,85,1878,49925,TCP,246.51.116.73,BruteForce
79,8158,179867,68,720,18658,TCP,53.109.68.77,BruteForce
80,1959,94500,175,315,41904,TCP,43.3.69.155,BruteForce
217,330,39748,1,37,3647,UDP,165.174.248.25,Normal
97,147,4331,2,88,4849,UDP,148.6.178.172,Normal
45,1134,35228,371,950,2147,TCP,29.47.232.100,PortScan
18,11925,4145020,958,8243,174131,TCP,106.239.95.185,DDoS
90,9888,287662,169,217,22376,TCP,224.191.29.86,BruteForce
20,42713,4664738,378,9719,272129,UDP,149.165.2.4,DDoS
245,404,42153,6,66,2109,UDP,99.79.199.221,Normal
20,27091,1165788,444,6762,484645,TCP,71.130.102.244,DDoS
6,35127,4919007,347,7968,892890,TCP,123.112.201.64,DDoS
198,9604,483613,58,1731,36356,TCP,139.53.153.21,BruteForce
79,128,46336,7,62,1472,TCP,141.78.170.158,Normal
223,224,1986,2,13,1376,UDP,254.179.193.50,Normal
48,4230,40629,55,379,9746,TCP,19.78.184.196,PortScan
219,391,19753,4,24,826,UDP,85.220.19.200,Normal
59,5368,387834,53,620,36890,TCP,155.179.245.61,BruteForce
149,7414,485428,142,1582,48550,TCP,147.40.139.114,BruteForce
41,4397,20985,121,271,9678,TCP,216.120.89.189,PortScan
124,4199,461469,173,1298,47518,TCP,17.13.120.114,BruteForce
277,247,24322,5,41,2885,UDP,68.131.203.172,Normal
4,6597,2658259,149,5682,872157,TCP,224.83.67.26,DDoS
48,4171,8534,408,811,8504,TCP,191.201.161.137,PortScan
57,4373,11528,94,363,7219,TCP,87.49.171.165,PortScan
153,434,4074,5,84,3829,HTTP,198.10.113.253,Normal
23,2435,71323,183,1712,32852,TCP,44.159.81.143,BruteForce
51,1811,43888,261,640,7450,TCP,225.204.7.206,PortScan
73,313,34063,10,72,1007,TCP,128.103.47.15,Normal
46,1129,19238,183,930,8597,TCP,215.226.154.97,PortScan
162,3474,189715,82,1158,41961,TCP,162.146.128.94,BruteForce
201,103,28169,9,59,4452,UDP,229.80.172.213,Normal
48,4032,36236,94,321,4423,TCP,101.112.237.9,PortScan
66,436,18561,1,25,2536,HTTP,133.69.242.62,Normal
11,23234,4959935,802,6543,260578,TCP,36.203.216.163,DDoS
108,1297,140906,187,1581,34637,TCP,124.180.74.91,BruteForce
145,131,3913,3,93,2916,UDP,179.215.186.201,Normal
35,2671,10524,497,540,5274,TCP,216.190.4.239,PortScan
9,5187,2069361,894,2760,231159,UDP,237.135.173.80,DDoS
4,5379,1402595,875,4329,352307,UDP,58.41.27.137,DDoS
21,7028,53653,93,322,12856,TCP,9.16.61.33,BruteForce
5,28557,2099434,817,1747,251437,UDP,39.41.204.238,DDoS
63,324,20776,1,73,1804,UDP,97.230.229.254,Normal
124,133,1038,8,71,2278,HTTP,188.107.161.108,Normal
91,4366,124595,53,234,11896,TCP,100.109.47.160,BruteForce
